epoch,accuracy,loss,lr,top3_acc,val_accuracy,val_loss,val_top3_acc
0,0.1434461772441864,8.977217674255371,0.001,0.4036458432674408,0.24528302252292633,7.425495624542236,0.5809334516525269
1,0.1937934011220932,7.760738849639893,0.001,0.4782986044883728,0.25819265842437744,6.759366512298584,0.5193644762039185
2,0.2298177033662796,6.7429094314575195,0.001,0.5394965410232544,0.2641509473323822,6.0318803787231445,0.5342601537704468
3,0.2530381977558136,5.920375823974609,0.001,0.5631510615348816,0.2959285080432892,5.301880836486816,0.6405164003372192
4,0.2751736044883728,5.17338752746582,0.001,0.5980902910232544,0.3237338662147522,4.651752471923828,0.682224452495575
5,0.2834201455116272,4.573320388793945,0.001,0.6263020634651184,0.35948362946510315,4.123664855957031,0.738828182220459
6,0.3190104067325592,4.048057556152344,0.001,0.6527777910232544,0.3247269093990326,3.717742681503296,0.6951340436935425
7,0.3315972089767456,3.6077771186828613,0.001,0.6779513955116272,0.40615689754486084,3.320495843887329,0.7557100057601929
8,0.3487413227558136,3.256955862045288,0.001,0.6996527910232544,0.36047667264938354,3.0239293575286865,0.7418073415756226
9,0.35546875,3.046553611755371,0.001,0.6861979365348816,0.40615689754486084,2.8180229663848877,0.7606752514839172
10,0.3546006977558136,2.839205503463745,0.001,0.6979166865348816,0.3406156897544861,2.6724865436553955,0.7279046773910522
11,0.3687065839767456,2.7032666206359863,0.001,0.7009548544883728,0.3654419183731079,2.5625159740448,0.7557100057601929
12,0.3634982705116272,2.5890791416168213,0.001,0.7094184160232544,0.42204567790031433,2.4414775371551514,0.770605742931366
13,0.3834635317325592,2.485712766647339,0.001,0.7252604365348816,0.3346574008464813,2.4474799633026123,0.7318768501281738
14,0.3728298544883728,2.4513490200042725,0.001,0.7046440839767456,0.3644488453865051,2.3666770458221436,0.7179741859436035
15,0.3760850727558136,2.3956286907196045,0.001,0.7204861044883728,0.2810327708721161,2.398282766342163,0.7249255180358887
16,0.3793402910232544,2.386324644088745,0.001,0.7198350429534912,0.3267129957675934,2.3315553665161133,0.7199602723121643
17,0.3741319477558136,2.3547041416168213,0.001,0.728515625,0.37537238001823425,2.2600367069244385,0.7805362343788147
18,0.3817274272441864,2.3688833713531494,0.001,0.7076823115348816,0.3992055654525757,2.312915325164795,0.7140020132064819
19,0.3871527910232544,2.3417201042175293,0.001,0.7230902910232544,0.3922542333602905,2.3020148277282715,0.7130089402198792
20,0.3860677182674408,2.3491082191467285,0.001,0.7111545205116272,0.3942403197288513,2.2560501098632812,0.770605742931366
21,0.375,2.3499362468719482,0.001,0.7198350429534912,0.4280039668083191,2.214810848236084,0.769612729549408
22,0.3704427182674408,2.356848955154419,0.001,0.7139756679534912,0.47864946722984314,2.1665966510772705,0.802383303642273
23,0.3754340410232544,2.3354978561401367,0.001,0.7100694179534912,0.41708043217658997,2.2064554691314697,0.7775570750236511
24,0.3739149272441864,2.3268117904663086,0.001,0.7135416865348816,0.37537238001823425,2.2476189136505127,0.7179741859436035
25,0.3665364682674408,2.3374571800231934,0.001,0.7176649570465088,0.41807347536087036,2.21638822555542,0.7596822381019592
26,0.3862847089767456,2.3236873149871826,0.001,0.724609375,0.3992055654525757,2.2425107955932617,0.7418073415756226
27,0.3793402910232544,2.3283119201660156,0.001,0.7100694179534912,0.42105263471603394,2.2213358879089355,0.7467725872993469
28,0.3791232705116272,2.30371356010437,0.0005,0.7202690839767456,0.4250248372554779,2.155348062515259,0.7765640616416931
29,0.39453125,2.248141050338745,0.0005,0.7215712070465088,0.43594837188720703,2.105210304260254,0.7815293073654175
30,0.4014756977558136,2.188675880432129,0.0005,0.7345920205116272,0.43396225571632385,2.0758252143859863,0.7725918292999268
31,0.3977864682674408,2.18112850189209,0.0005,0.7437065839767456,0.43296921253204346,2.0337326526641846,0.7864945530891418
32,0.4079861044883728,2.159255027770996,0.0005,0.736328125,0.4379344582557678,2.0660336017608643,0.7715988159179688
33,0.4186197817325592,2.137413501739502,0.0005,0.7374131679534912,0.41906654834747314,2.0463082790374756,0.7775570750236511
34,0.4116753339767456,2.1319432258605957,0.0005,0.7419704794883728,0.4458788335323334,2.0209028720855713,0.7994041442871094
35,0.4073350727558136,2.15336275100708,0.0005,0.7341579794883728,0.413108229637146,2.014660358428955,0.8003972172737122
36,0.4036458432674408,2.140711784362793,0.0005,0.7421875,0.40714994072914124,2.0185000896453857,0.7815293073654175
37,0.3997395932674408,2.1323163509368896,0.0005,0.7411024570465088,0.5134061574935913,1.9461021423339844,0.825223445892334
38,0.3984375,2.151515007019043,0.0005,0.7358940839767456,0.33068519830703735,2.1184353828430176,0.76166832447052
39,0.4025607705116272,2.1355371475219727,0.0005,0.7471787929534912,0.42005959153175354,2.052349090576172,0.7755709886550903
40,0.4138454794883728,2.1403040885925293,0.0005,0.7445746660232544,0.4011916518211365,2.051342725753784,0.7547169923782349
41,0.4149305522441864,2.137402296066284,0.0005,0.7465277910232544,0.42999008297920227,2.0129199028015137,0.8073485493659973
42,0.4034288227558136,2.1305735111236572,0.0005,0.740234375,0.44885799288749695,2.010664463043213,0.794438898563385
43,0.4086371660232544,2.1098625659942627,0.00025,0.7469618320465088,0.47765639424324036,1.9578087329864502,0.8142998814582825
44,0.4105902910232544,2.0946104526519775,0.00025,0.7491319179534912,0.4816285967826843,1.930206298828125,0.8133068680763245
45,0.4171006977558136,2.0613198280334473,0.00025,0.7387152910232544,0.46077457070350647,1.9313726425170898,0.8142998814582825
46,0.4155815839767456,2.05306339263916,0.00025,0.7486979365348816,0.4260178804397583,1.9305304288864136,0.7805362343788147
47,0.4129774272441864,2.037318229675293,0.00025,0.75,0.41608738899230957,1.945275068283081,0.8043693900108337
48,0.43359375,2.0355112552642822,0.00025,0.7575954794883728,0.46375373005867004,1.8957642316818237,0.8003972172737122
49,0.4173177182674408,2.032727003097534,0.00025,0.7454426884651184,0.43495529890060425,1.9185627698898315,0.7815293073654175
50,0.4251302182674408,2.0158491134643555,0.00025,0.7554253339767456,0.46573981642723083,1.8774152994155884,0.8093346357345581
