epoch,accuracy,loss,lr,top3_acc,val_accuracy,val_loss,val_top3_acc
23,0.6529948115348816,1.4825940132141113,2.5e-05,0.8953993320465088,0.6554121375083923,1.3651117086410522,0.9006951451301575
24,0.6647135615348816,1.4640225172042847,1.25e-05,0.8982204794883728,0.6454816460609436,1.351274013519287,0.9066534042358398
25,0.6651475429534912,1.4595786333084106,1.25e-05,0.9029948115348816,0.6077457666397095,1.4216725826263428,0.9056603908538818
26,0.6705729365348816,1.4379554986953735,1.25e-05,0.9049479365348816,0.6653426289558411,1.3192002773284912,0.9096325635910034
27,0.6697048544883728,1.455722451210022,1.25e-05,0.9027777910232544,0.6434955596923828,1.3582674264907837,0.9116186499595642
28,0.6610243320465088,1.4441783428192139,1.25e-05,0.904296875,0.6881827116012573,1.2632052898406982,0.9285004734992981
29,0.6803385615348816,1.4295034408569336,1.25e-05,0.9105902910232544,0.6434955596923828,1.3578797578811646,0.9026812314987183
30,0.6805555820465088,1.4303821325302124,1.25e-05,0.9053819179534912,0.6146970987319946,1.4170379638671875,0.88083416223526
31,0.6749131679534912,1.436628818511963,1.25e-05,0.9034287929534912,0.6405164003372192,1.3440231084823608,0.9066534042358398
32,0.685546875,1.4202169179916382,1.25e-05,0.912109375,0.619662344455719,1.371974229812622,0.8987090587615967
33,0.6825087070465088,1.4213484525680542,1.25e-05,0.9058159589767456,0.6345580816268921,1.3532958030700684,0.9136047959327698
34,0.6866319179534912,1.4130369424819946,6.25e-06,0.9144965410232544,0.6266136765480042,1.3892580270767212,0.8977159857749939
35,0.6940104365348816,1.3978861570358276,6.25e-06,0.9134114384651184,0.6415094137191772,1.3435571193695068,0.9106256365776062
36,0.6827256679534912,1.4293296337127686,6.25e-06,0.9116753339767456,0.6554121375083923,1.334282636642456,0.9136047959327698
37,0.6885850429534912,1.4178506135940552,6.25e-06,0.9073350429534912,0.6087388396263123,1.4146267175674438,0.8937438130378723
38,0.6950954794883728,1.3931374549865723,6.25e-06,0.9129774570465088,0.6583912372589111,1.3089734315872192,0.9165838956832886
39,0.6963975429534912,1.4105767011642456,3.125e-06,0.9147135615348816,0.6623634696006775,1.305484652519226,0.9195630550384521
40,0.6944444179534912,1.4151850938796997,3.125e-06,0.9116753339767456,0.6534259915351868,1.3239617347717285,0.9155908823013306
41,0.6937934160232544,1.4048399925231934,3.125e-06,0.9144965410232544,0.6474677324295044,1.3491548299789429,0.9056603908538818
42,0.689453125,1.4137272834777832,3.125e-06,0.9095051884651184,0.6484607458114624,1.341530442237854,0.9106256365776062
43,0.703125,1.3965309858322144,3.125e-06,0.9149305820465088,0.6484607458114624,1.338189721107483,0.9106256365776062
44,0.7035590410232544,1.3771657943725586,1.5625e-06,0.9166666865348816,0.6454816460609436,1.3394933938980103,0.9086395502090454
45,0.6990017294883728,1.39678955078125,1.5625e-06,0.9164496660232544,0.650446891784668,1.3304438591003418,0.9116186499595642
46,0.6968315839767456,1.4022959470748901,1.5625e-06,0.9173176884651184,0.6573982238769531,1.3172298669815063,0.9136047959327698
47,0.6905381679534912,1.3969436883926392,1.5625e-06,0.9144965410232544,0.650446891784668,1.334738850593567,0.9136047959327698
48,0.7026909589767456,1.3876665830612183,1.5625e-06,0.9157986044883728,0.6524329781532288,1.336266040802002,0.912611722946167
49,0.7059462070465088,1.4002156257629395,7.8125e-07,0.9162326455116272,0.6573982238769531,1.3269267082214355,0.9145978093147278
50,0.6935763955116272,1.3950368165969849,7.8125e-07,0.9166666865348816,0.6564051508903503,1.3312163352966309,0.9155908823013306
51,0.7005208134651184,1.4019513130187988,7.8125e-07,0.9171006679534912,0.6564051508903503,1.326761245727539,0.912611722946167
52,0.701171875,1.389854907989502,7.8125e-07,0.9190537929534912,0.6573982238769531,1.322609543800354,0.9145978093147278
53,0.7037760615348816,1.3826090097427368,7.8125e-07,0.9175347089767456,0.6534259915351868,1.328342080116272,0.9076464772224426
54,0.7003037929534912,1.3881500959396362,3.90625e-07,0.9173176884651184,0.6544190645217896,1.3342845439910889,0.9096325635910034
55,0.7018229365348816,1.4010709524154663,3.90625e-07,0.9144965410232544,0.6554121375083923,1.336168885231018,0.9106256365776062
56,0.7026909589767456,1.3851962089538574,3.90625e-07,0.91796875,0.6544190645217896,1.3349922895431519,0.9116186499595642
57,0.7074652910232544,1.38653564453125,3.90625e-07,0.9207899570465088,0.6573982238769531,1.3349519968032837,0.9096325635910034
58,0.7024739384651184,1.3890546560287476,3.90625e-07,0.9236111044883728,0.6554121375083923,1.335561752319336,0.9076464772224426
59,0.7009548544883728,1.397222876548767,1.953125e-07,0.9166666865348816,0.6554121375083923,1.3356165885925293,0.9106256365776062
60,0.6950954794883728,1.388900876045227,1.953125e-07,0.921875,0.6554121375083923,1.332695722579956,0.9086395502090454
61,0.7016059160232544,1.3929569721221924,1.953125e-07,0.9149305820465088,0.6544190645217896,1.331792950630188,0.9116186499595642
62,0.6931423544883728,1.387831211090088,1.953125e-07,0.9188368320465088,0.6554121375083923,1.3301091194152832,0.9086395502090454
63,0.6996527910232544,1.3896530866622925,1.953125e-07,0.9173176884651184,0.6564051508903503,1.3286545276641846,0.9096325635910034
64,0.7048611044883728,1.39727783203125,9.765625e-08,0.921875,0.6554121375083923,1.3300238847732544,0.9096325635910034
65,0.7094184160232544,1.3799015283584595,9.765625e-08,0.9157986044883728,0.6554121375083923,1.3318982124328613,0.9116186499595642
66,0.7009548544883728,1.3792709112167358,9.765625e-08,0.9201388955116272,0.6564051508903503,1.3274562358856201,0.9096325635910034
67,0.7033420205116272,1.3838881254196167,9.765625e-08,0.9144965410232544,0.6554121375083923,1.329638123512268,0.9106256365776062
68,0.7007378339767456,1.3849681615829468,9.765625e-08,0.9194878339767456,0.6554121375083923,1.3317338228225708,0.9096325635910034
69,0.7065972089767456,1.3807984590530396,4.8828124e-08,0.9147135615348816,0.6554121375083923,1.3271784782409668,0.9086395502090454
70,0.701171875,1.390021800994873,4.8828124e-08,0.9166666865348816,0.6554121375083923,1.3327617645263672,0.9106256365776062
71,0.6996527910232544,1.3897346258163452,4.8828124e-08,0.919921875,0.6554121375083923,1.3314785957336426,0.9106256365776062
72,0.7068142294883728,1.3880994319915771,4.8828124e-08,0.9210069179534912,0.6544190645217896,1.3342909812927246,0.9096325635910034
73,0.6944444179534912,1.3933840990066528,4.8828124e-08,0.9186198115348816,0.6544190645217896,1.3308162689208984,0.9096325635910034
74,0.7044270634651184,1.3894754648208618,2.4414062e-08,0.9173176884651184,0.6564051508903503,1.3279284238815308,0.9116186499595642
75,0.7059462070465088,1.3798130750656128,2.4414062e-08,0.9197048544883728,0.6564051508903503,1.32981276512146,0.9106256365776062
76,0.7055121660232544,1.3852713108062744,2.4414062e-08,0.9225260615348816,0.6564051508903503,1.327872395515442,0.9106256365776062
77,0.7046440839767456,1.3897013664245605,2.4414062e-08,0.916015625,0.6554121375083923,1.326703429222107,0.9086395502090454
78,0.6950954794883728,1.3893219232559204,2.4414062e-08,0.9190537929534912,0.6564051508903503,1.3267450332641602,0.9096325635910034
79,0.6974826455116272,1.3907930850982666,1.2207031e-08,0.9212239384651184,0.6544190645217896,1.32914400100708,0.9086395502090454
80,0.7046440839767456,1.387709140777588,1.2207031e-08,0.9127604365348816,0.6544190645217896,1.3273500204086304,0.9106256365776062
81,0.6985676884651184,1.3916264772415161,1.2207031e-08,0.9171006679534912,0.6534259915351868,1.3286911249160767,0.9106256365776062
82,0.6924912929534912,1.4046310186386108,1.2207031e-08,0.9207899570465088,0.6554121375083923,1.3270846605300903,0.9116186499595642
83,0.6931423544883728,1.4071730375289917,1.2207031e-08,0.9171006679534912,0.6544190645217896,1.325760006904602,0.9096325635910034
84,0.7013888955116272,1.3870911598205566,1e-08,0.9188368320465088,0.6544190645217896,1.332374930381775,0.9106256365776062
85,0.6896701455116272,1.3921129703521729,1e-08,0.9184027910232544,0.6554121375083923,1.335306167602539,0.9096325635910034
86,0.6935763955116272,1.404624581336975,1e-08,0.9157986044883728,0.6544190645217896,1.3305410146713257,0.9096325635910034
87,0.6907551884651184,1.4039092063903809,1e-08,0.9136284589767456,0.6544190645217896,1.329020619392395,0.9086395502090454
88,0.7013888955116272,1.3838802576065063,1e-08,0.921875,0.6544190645217896,1.3317495584487915,0.9106256365776062
89,0.6918402910232544,1.3969296216964722,1e-08,0.9108073115348816,0.6544190645217896,1.330674171447754,0.9086395502090454
90,0.7052951455116272,1.3765673637390137,1e-08,0.9186198115348816,0.6544190645217896,1.3320032358169556,0.9066534042358398
91,0.6963975429534912,1.3951764106750488,1e-08,0.9188368320465088,0.6564051508903503,1.3282610177993774,0.9086395502090454
92,0.7020399570465088,1.3850265741348267,1e-08,0.9131944179534912,0.6564051508903503,1.3297096490859985,0.9096325635910034
93,0.7005208134651184,1.3956594467163086,1e-08,0.9168837070465088,0.6544190645217896,1.3283292055130005,0.9076464772224426
94,0.7029079794883728,1.3850311040878296,1e-08,0.9142795205116272,0.6534259915351868,1.3323404788970947,0.9066534042358398
95,0.7009548544883728,1.389617681503296,1e-08,0.9216579794883728,0.6554121375083923,1.332120418548584,0.9076464772224426
96,0.703125,1.379263162612915,1e-08,0.9147135615348816,0.6554121375083923,1.3279067277908325,0.9086395502090454
97,0.7013888955116272,1.3976668119430542,1e-08,0.9157986044883728,0.6554121375083923,1.3321155309677124,0.9096325635910034
98,0.693359375,1.3984545469284058,1e-08,0.9123263955116272,0.6554121375083923,1.3308792114257812,0.9096325635910034
99,0.6950954794883728,1.3862745761871338,1e-08,0.9210069179534912,0.6544190645217896,1.3294838666915894,0.9096325635910034
